user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:07:15+02:00,Tue,,Bike,8.559408,47.352081
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:07:27+02:00,Tue,,Bike,8.559081,47.352035
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:07:37+02:00,Tue,,Bike,8.558943,47.352037
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:07:58+02:00,Tue,,Bike,8.558944,47.352295
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:08:08+02:00,Tue,,Bike,8.558218,47.352292
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:08:21+02:00,Tue,,Bike,8.557687,47.352699
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:08:42+02:00,Tue,,Bike,8.556586,47.353409
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:08:56+02:00,Tue,,Bike,8.556283,47.353691
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:09:18+02:00,Tue,,Bike,8.555059,47.354673
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:09:32+02:00,Tue,,Bike,8.554733,47.354946
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:09:43+02:00,Tue,,Bike,8.554320,47.355320
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:09:57+02:00,Tue,,Bike,8.553535,47.356350
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:07+02:00,Tue,,Bike,8.553404,47.356579
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:17+02:00,Tue,,Bike,8.553134,47.356969
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:27+02:00,Tue,,Bike,8.552863,47.357153
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:37+02:00,Tue,,Bike,8.552477,47.357528
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:47+02:00,Tue,,Bike,8.551713,47.358511
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:10:57+02:00,Tue,,Bike,8.551630,47.358689
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:11:07+02:00,Tue,,Bike,8.551317,47.359227
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:11:18+02:00,Tue,,Bike,8.550884,47.359741
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:11:32+02:00,Tue,,Bike,8.550126,47.360614
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:11:42+02:00,Tue,,Bike,8.549650,47.361275
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:12:03+02:00,Tue,,Bike,8.548764,47.362487
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:12:18+02:00,Tue,,Bike,8.548331,47.363056
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:12:32+02:00,Tue,,Bike,8.548106,47.363275
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:12:43+02:00,Tue,,Bike,8.547574,47.363789
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:12:58+02:00,Tue,,Bike,8.547406,47.364798
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:13:08+02:00,Tue,,Bike,8.546969,47.365339
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:13:18+02:00,Tue,,Bike,8.546453,47.365583
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:13:28+02:00,Tue,,Bike,8.545838,47.366024
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:13:53+02:00,Tue,,Bike,8.544410,47.366674
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:14:07+02:00,Tue,,Bike,8.543505,47.366960
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:14:17+02:00,Tue,,Bike,8.543347,47.366915
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:14:31+02:00,Tue,,Bike,8.541984,47.366549
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:14:42+02:00,Tue,,Bike,8.541142,47.366438
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:07+02:00,Tue,,Bike,8.539386,47.365678
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:17+02:00,Tue,,Bike,8.538601,47.365205
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:27+02:00,Tue,,Bike,8.538033,47.364969
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:37+02:00,Tue,,Bike,8.537716,47.364821
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:48+02:00,Tue,,Bike,8.537370,47.364766
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:15:58+02:00,Tue,,Bike,8.536507,47.364110
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:16:12+02:00,Tue,,Bike,8.535400,47.363606
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:16:22+02:00,Tue,,Bike,8.535147,47.363283
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:16:43+02:00,Tue,,Bike,8.534142,47.363422
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:16:57+02:00,Tue,,Bike,8.533765,47.363522
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:17:17+02:00,Tue,,Bike,8.533356,47.363495
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:17:28+02:00,Tue,,Bike,8.532929,47.364224
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:17:42+02:00,Tue,,Bike,8.531871,47.364131
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:17:52+02:00,Tue,,Bike,8.531864,47.364505
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:02+02:00,Tue,,Bike,8.531790,47.364923
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:12+02:00,Tue,,Bike,8.531579,47.365011
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:23+02:00,Tue,,Bike,8.530979,47.364925
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:37+02:00,Tue,,Bike,8.530481,47.364824
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:47+02:00,Tue,,Bike,8.530183,47.364714
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:18:57+02:00,Tue,,Bike,8.529507,47.364518
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:19:08+02:00,Tue,,Bike,8.528765,47.364205
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:19:22+02:00,Tue,,Bike,8.527925,47.363720
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:19:42+02:00,Tue,,Bike,8.527306,47.362821
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:19:52+02:00,Tue,,Bike,8.526959,47.362572
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:20:07+02:00,Tue,,Bike,8.526607,47.362258
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:20:21+02:00,Tue,,Bike,8.526616,47.362228
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:20:31+02:00,Tue,,Bike,8.526647,47.362191
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:20:41+02:00,Tue,,Bike,8.526645,47.362219
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:20:51+02:00,Tue,,Bike,8.526441,47.362077
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:02+02:00,Tue,,Bike,8.525954,47.361549
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:12+02:00,Tue,,Bike,8.525120,47.361219
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:22+02:00,Tue,,Bike,8.524524,47.360844
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:32+02:00,Tue,,Bike,8.524081,47.360539
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:42+02:00,Tue,,Bike,8.523671,47.360396
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:21:52+02:00,Tue,,Bike,8.522885,47.360162
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:22:03+02:00,Tue,,Bike,8.522450,47.359644
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:22:17+02:00,Tue,,Bike,8.521852,47.359027
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:22:27+02:00,Tue,,Bike,8.521652,47.358539
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:22:38+02:00,Tue,,Bike,8.521726,47.357883
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:06+02:00,Tue,,Bike,8.520972,47.357657
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:16+02:00,Tue,,Bike,8.520839,47.357451
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:26+02:00,Tue,,Bike,8.520915,47.357304
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:37+02:00,Tue,,Bike,8.521185,47.357035
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:47+02:00,Tue,,Bike,8.521528,47.356453
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:23:57+02:00,Tue,,Bike,8.521690,47.356094
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:24:12+02:00,Tue,,Bike,8.521572,47.355510
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:24:12+02:00,Tue,,Bike,8.521655,47.355530
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T18:24:12+02:00,Tue,Freestyle Park Zürich,,8.521655,47.355530
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:24:24+02:00,Tue,,Bike,8.521655,47.355530
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:24:24+02:00,Tue,,Bike,8.521686,47.355997
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:24:38+02:00,Tue,,Bike,8.521414,47.356727
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:24:52+02:00,Tue,,Bike,8.521409,47.356962
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:25:02+02:00,Tue,,Bike,8.521683,47.357512
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:25:12+02:00,Tue,,Bike,8.521787,47.357553
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:25:23+02:00,Tue,,Bike,8.521783,47.357707
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:25:38+02:00,Tue,,Bike,8.521976,47.358807
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:25:53+02:00,Tue,,Bike,8.522730,47.359113
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:26:07+02:00,Tue,,Bike,8.523120,47.360006
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:26:18+02:00,Tue,,Bike,8.523620,47.360133
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:26:32+02:00,Tue,,Bike,8.524530,47.360310
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:26:42+02:00,Tue,,Bike,8.524835,47.360736
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:26:53+02:00,Tue,,Bike,8.525732,47.361287
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:07+02:00,Tue,,Bike,8.526662,47.361927
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:17+02:00,Tue,,Bike,8.527161,47.362473
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:27+02:00,Tue,,Bike,8.527691,47.362872
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:37+02:00,Tue,,Bike,8.527634,47.363346
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:48+02:00,Tue,,Bike,8.528403,47.363681
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:27:58+02:00,Tue,,Bike,8.529267,47.363996
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:28:12+02:00,Tue,,Bike,8.530495,47.364405
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:28:22+02:00,Tue,,Bike,8.531019,47.364966
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:28:33+02:00,Tue,,Bike,8.531584,47.364845
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:28:47+02:00,Tue,,Bike,8.531419,47.364526
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:28:57+02:00,Tue,,Bike,8.531419,47.364288
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:29:07+02:00,Tue,,Bike,8.531485,47.364142
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:29:20+02:00,Tue,,Bike,8.531563,47.364053
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:29:32+02:00,Tue,,Bike,8.531234,47.364001
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:30:01+02:00,Tue,,Bike,8.530936,47.363953
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:30:43+02:00,Tue,,Bike,8.530756,47.364293
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:30:53+02:00,Tue,,Bike,8.530814,47.364251
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:31:09+02:00,Tue,,Bike,8.530737,47.364214
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:31:31+02:00,Tue,,Bike,8.530861,47.364148
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:31:41+02:00,Tue,,Bike,8.530897,47.364113
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:31:51+02:00,Tue,,Bike,8.530886,47.364091
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:01+02:00,Tue,,Bike,8.530698,47.364211
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:11+02:00,Tue,,Bike,8.530377,47.364468
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:26+02:00,Tue,,Bike,8.530527,47.364369
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:36+02:00,Tue,,Bike,8.530549,47.364358
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:46+02:00,Tue,,Bike,8.530551,47.364357
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:32:56+02:00,Tue,,Bike,8.530551,47.364357
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:33:06+02:00,Tue,,Bike,8.530551,47.364357
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:33:18+02:00,Tue,,Bike,8.530551,47.364357
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:33:44+02:00,Tue,,Bike,8.531711,47.364084
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:33:59+02:00,Tue,,Bike,8.531460,47.364021
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:34:09+02:00,Tue,,Bike,8.531523,47.364033
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:34:19+02:00,Tue,,Bike,8.531752,47.363869
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:34:30+02:00,Tue,,Bike,8.531691,47.363723
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:34:40+02:00,Tue,,Bike,8.531861,47.363609
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:34:50+02:00,Tue,,Bike,8.532093,47.363433
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:35:01+02:00,Tue,,Bike,8.533624,47.363324
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:35:11+02:00,Tue,,Bike,8.533627,47.363344
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:35:25+02:00,Tue,,Bike,8.534584,47.363477
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:35:36+02:00,Tue,,Bike,8.535583,47.363809
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:35:50+02:00,Tue,,Bike,8.536617,47.364341
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:36:00+02:00,Tue,,Bike,8.537408,47.364745
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:36:10+02:00,Tue,,Bike,8.537920,47.364944
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:36:20+02:00,Tue,,Bike,8.538802,47.365284
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:36:35+02:00,Tue,,Bike,8.539186,47.365563
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:36:49+02:00,Tue,,Bike,8.540732,47.366226
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:37:00+02:00,Tue,,Bike,8.541517,47.366430
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:37:10+02:00,Tue,,Bike,8.541714,47.366534
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:37:25+02:00,Tue,,Bike,8.543380,47.366804
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:37:40+02:00,Tue,,Bike,8.544383,47.366785
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:37:50+02:00,Tue,,Bike,8.544482,47.366598
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:38:00+02:00,Tue,,Bike,8.544985,47.366017
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:38:14+02:00,Tue,,Bike,8.545456,47.365244
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:38:25+02:00,Tue,,Bike,8.545968,47.364505
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:38:39+02:00,Tue,,Bike,8.546378,47.364392
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:38:50+02:00,Tue,,Bike,8.546619,47.364260
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:00+02:00,Tue,,Bike,8.547811,47.363556
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:10+02:00,Tue,,Bike,8.548116,47.363073
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:20+02:00,Tue,,Bike,8.548493,47.362887
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:30+02:00,Tue,,Bike,8.548505,47.362795
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:41+02:00,Tue,,Bike,8.549052,47.361891
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:39:56+02:00,Tue,,Bike,8.549276,47.361406
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:40:06+02:00,Tue,,Bike,8.548904,47.361182
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:40:16+02:00,Tue,,Bike,8.549543,47.360774
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:40:30+02:00,Tue,,Bike,8.550481,47.360028
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:40:40+02:00,Tue,,Bike,8.550834,47.359597
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:40:50+02:00,Tue,,Bike,8.551115,47.359184
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:41:00+02:00,Tue,,Bike,8.551433,47.358831
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:41:10+02:00,Tue,,Bike,8.551890,47.358556
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:41:20+02:00,Tue,,Bike,8.552268,47.358181
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:41:30+02:00,Tue,,Bike,8.552519,47.357748
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:41:40+02:00,Tue,,Bike,8.552705,47.357334
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:00+02:00,Tue,,Bike,8.553324,47.356445
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:10+02:00,Tue,,Bike,8.553679,47.356119
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:20+02:00,Tue,,Bike,8.553911,47.355706
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:31+02:00,Tue,,Bike,8.554259,47.355252
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:45+02:00,Tue,,Bike,8.554840,47.354773
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:42:56+02:00,Tue,,Bike,8.555224,47.354456
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:43:06+02:00,Tue,,Bike,8.555548,47.354074
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:43:16+02:00,Tue,,Bike,8.556086,47.353676
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:43:26+02:00,Tue,,Bike,8.556627,47.353340
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:43:36+02:00,Tue,,Bike,8.556987,47.353046
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:43:50+02:00,Tue,,Bike,8.558065,47.352523
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:44:00+02:00,Tue,,Bike,8.558393,47.352090
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:44:10+02:00,Tue,,Bike,8.558832,47.352049
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:44:23+02:00,Tue,,Bike,8.559212,47.352180
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:44:23+02:00,Tue,,Bike,8.559533,47.352055
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-11T20:44:23+02:00,Tue,Custom Place,,8.559533,47.352055
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-12T00:00:00+02:00,Wed,Custom Place,,8.559533,47.352055
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T00:00:00+02:00,Thu,Custom Place,,8.559533,47.352055
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:10+02:00,Thu,,Bike,8.559533,47.352055
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:10+02:00,Thu,,Bike,8.558517,47.352158
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:25+02:00,Thu,,Bike,8.558059,47.352437
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:39+02:00,Thu,,Bike,8.557864,47.352713
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:49+02:00,Thu,,Bike,8.557705,47.352859
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:13:59+02:00,Thu,,Bike,8.557653,47.353063
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:14:10+02:00,Thu,,Bike,8.556768,47.353820
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:14:24+02:00,Thu,,Bike,8.556089,47.354428
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:14:34+02:00,Thu,,Bike,8.555353,47.354955
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:14:44+02:00,Thu,,Bike,8.554473,47.355278
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:14:54+02:00,Thu,,Bike,8.554110,47.355622
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:04+02:00,Thu,,Bike,8.553787,47.356161
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:14+02:00,Thu,,Bike,8.553479,47.356641
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:24+02:00,Thu,,Bike,8.553068,47.356998
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:34+02:00,Thu,,Bike,8.552893,47.357345
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:44+02:00,Thu,,Bike,8.552311,47.357745
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:15:54+02:00,Thu,,Bike,8.552069,47.358336
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:04+02:00,Thu,,Bike,8.551717,47.358723
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:14+02:00,Thu,,Bike,8.551351,47.359096
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:24+02:00,Thu,,Bike,8.550792,47.359610
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:34+02:00,Thu,,Bike,8.550809,47.360070
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:44+02:00,Thu,,Bike,8.550151,47.360312
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:16:54+02:00,Thu,,Bike,8.549928,47.360789
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:17:04+02:00,Thu,,Bike,8.549570,47.361269
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:17:15+02:00,Thu,,Bike,8.549242,47.361783
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:17:29+02:00,Thu,,Bike,8.548752,47.362729
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:17:40+02:00,Thu,,Bike,8.548475,47.363103
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:17:55+02:00,Thu,,Bike,8.547852,47.363757
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:09+02:00,Thu,,Bike,8.547604,47.364139
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:19+02:00,Thu,,Bike,8.547507,47.364169
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:29+02:00,Thu,,Bike,8.547503,47.364323
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:39+02:00,Thu,,Bike,8.547510,47.364856
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:49+02:00,Thu,,Bike,8.547151,47.365655
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:18:59+02:00,Thu,,Bike,8.546485,47.365820
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:19:09+02:00,Thu,,Bike,8.546010,47.366184
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:19:19+02:00,Thu,,Bike,8.545012,47.366525
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:19:29+02:00,Thu,,Bike,8.544646,47.366620
4bcef553-b12c-4d77-9728-097fb8af98d3,2023-04-13T20:19:39+02:00,Thu,,Bike,8.544207,47.366832
